tarefa,modelo,sentenca_id,posicao,token,tag_gold,tag_predita
ner,qwen2.5:3b,507.0,28,in,O,B-org
ner,qwen2.5:3b,507.0,30,country,O,B-per
ner,qwen2.5:3b,507.0,32,eastern,O,B-geo
ner,qwen2.5:3b,507.0,33,and,O,I-geo
ner,qwen2.5:3b,507.0,34,southern,O,I-geo
ner,qwen2.5:3b,507.0,35,regions,O,B-geo
ner,qwen2.5:3b,508.0,0,Four,O,B-per
ner,qwen2.5:3b,508.0,3,militant,O,I-gpe
ner,qwen2.5:3b,508.0,4,groups,O,I-gpe
ner,qwen2.5:3b,508.0,10,truce,O,B-art
ner,qwen2.5:3b,508.0,13,easing,O,B-tim
ner,qwen2.5:3b,508.0,14,attacks,O,I-tim
ner,qwen2.5:3b,508.0,15,on,O,I-tim
ner,qwen2.5:3b,508.0,16,Israel,B-geo,B-gpe
ner,qwen2.5:3b,509.0,4,Sunday,B-tim,O
ner,qwen2.5:3b,509.0,5,",",O,B-gpe
ner,qwen2.5:3b,509.0,6,Hamas,B-org,O
ner,qwen2.5:3b,509.0,9,Popular,B-org,O
ner,qwen2.5:3b,509.0,10,Resistance,I-org,B-per
ner,qwen2.5:3b,509.0,11,Committees,I-org,O
ner,qwen2.5:3b,509.0,20,truce,O,B-per
ner,qwen2.5:3b,509.0,27,Authority,I-org,B-per
ner,qwen2.5:3b,509.0,28,President,B-per,I-per
ner,qwen2.5:3b,509.0,30,Abbas,I-per,B-per
ner,qwen2.5:3b,510.0,1,al-Aqsa,B-org,B-art
ner,qwen2.5:3b,510.0,2,Martyrs,I-org,I-art
ner,qwen2.5:3b,510.0,3,Brigades,I-org,I-art
ner,qwen2.5:3b,510.0,5,Islamic,B-org,O
ner,qwen2.5:3b,510.0,6,Jihad,I-org,O
ner,qwen2.5:3b,510.0,10,deal,O,B-art
ner,qwen2.5:3b,510.0,22,Israel,B-geo,B-gpe
ner,qwen2.5:3b,511.0,8,Gaza,B-geo,O
ner,qwen2.5:3b,511.0,9,Strip,I-geo,O
ner,qwen2.5:3b,511.0,10,stormed,O,B-art
ner,qwen2.5:3b,511.0,14,United,B-org,B-per
ner,qwen2.5:3b,511.0,15,Nations,I-org,B-org
ner,qwen2.5:3b,511.0,16,workers,O,I-org
ner,qwen2.5:3b,511.0,18,blew,O,B-eve
ner,qwen2.5:3b,511.0,23,alcohol,O,B-art
ner,qwen2.5:3b,511.0,24,was,O,I-art
ner,qwen2.5:3b,512.0,3,reports,O,B-art
ner,qwen2.5:3b,512.0,10,responsibility,O,B-per
ner,qwen2.5:3b,513.0,5,gunmen,O,B-gpe
ner,qwen2.5:3b,513.0,6,in,O,B-gpe
ner,qwen2.5:3b,513.0,7,Gaza,B-geo,I-gpe
ner,qwen2.5:3b,513.0,10,Italian,B-gpe,B-art
ner,qwen2.5:3b,513.0,13,Khan,B-geo,B-per
ner,qwen2.5:3b,513.0,14,Younis,I-geo,I-per
ner,qwen2.5:3b,514.0,0,Coalition,O,B-org
ner,qwen2.5:3b,514.0,3,Iraq,B-geo,B-gpe
ner,qwen2.5:3b,514.0,8,al-Qaida,B-org,B-art
ner,qwen2.5:3b,514.0,10,during,O,B-tim
ner,qwen2.5:3b,514.0,15,home,O,B-geo
ner,qwen2.5:3b,514.0,18,senior,O,B-per
ner,qwen2.5:3b,514.0,19,Sunni,B-geo,O
ner,qwen2.5:3b,514.0,20,Arab,I-geo,B-per
ner,qwen2.5:3b,514.0,24,al-Dulaymi,I-per,B-org
ner,qwen2.5:3b,515.0,0,U.S.,B-geo,B-gpe
ner,qwen2.5:3b,515.0,4,believe,O,I-geo
ner,qwen2.5:3b,515.0,6,man,O,B-per
ner,qwen2.5:3b,515.0,7,was,O,I-per
ner,qwen2.5:3b,515.0,8,involved,O,I-per
ner,qwen2.5:3b,515.0,10,planning,O,B-per
ner,qwen2.5:3b,515.0,12,bomb,O,B-art
ner,qwen2.5:3b,515.0,13,attacks,O,I-art
ner,qwen2.5:3b,515.0,15,Baghdad,B-geo,B-gpe
ner,qwen2.5:3b,515.0,22,government,O,B-org
ner,qwen2.5:3b,515.0,24,diplomatic,O,B-per
ner,qwen2.5:3b,515.0,25,and,O,I-per
ner,qwen2.5:3b,515.0,26,military,O,I-per
ner,qwen2.5:3b,516.0,2,is,O,B-per
ner,qwen2.5:3b,516.0,3,identified,O,I-per
ner,qwen2.5:3b,516.0,8,Mr.,B-per,B-art
ner,qwen2.5:3b,516.0,9,Dulaymi,I-per,I-art
ner,qwen2.5:3b,516.0,13,the,O,B-gpe
ner,qwen2.5:3b,516.0,14,Iraqi,B-gpe,I-gpe
ner,qwen2.5:3b,516.0,15,capital,O,I-gpe
ner,qwen2.5:3b,517.0,0,Officials,O,B-per
ner,qwen2.5:3b,517.0,8,politician,O,B-per
ner,qwen2.5:3b,517.0,13,illegal,O,B-art
ner,qwen2.5:3b,517.0,14,activity,O,I-art
ner,qwen2.5:3b,518.0,1,Friday,B-tim,B-gpe
ner,qwen2.5:3b,518.0,4,authorities,O,B-per
ner,qwen2.5:3b,518.0,7,curfew,O,B-gpe
ner,qwen2.5:3b,518.0,8,in,O,B-gpe
ner,qwen2.5:3b,518.0,9,Baghdad,B-geo,O
ner,qwen2.5:3b,518.0,13,fears,O,B-art
ner,qwen2.5:3b,518.0,14,of,O,I-art
ner,qwen2.5:3b,518.0,15,new,O,I-art
ner,qwen2.5:3b,519.0,3,pedestrians,O,B-art
ner,qwen2.5:3b,519.0,4,and,O,I-art
ner,qwen2.5:3b,519.0,13,Sunday,B-tim,I-tim
ner,qwen2.5:3b,520.0,2,northern,O,B-geo
ner,qwen2.5:3b,520.0,3,city,O,I-geo
ner,qwen2.5:3b,520.0,4,of,O,I-geo
ner,qwen2.5:3b,520.0,5,Tal,B-geo,O
ner,qwen2.5:3b,520.0,6,Afar,I-geo,O
ner,qwen2.5:3b,520.0,10,bomb,O,B-art
ner,qwen2.5:3b,520.0,11,exploded,O,I-art
ner,qwen2.5:3b,520.0,12,Saturday,B-tim,I-art
ner,qwen2.5:3b,520.0,14,killing,O,B-eve
ner,qwen2.5:3b,520.0,15,two,O,I-eve
ner,qwen2.5:3b,520.0,16,people,O,I-eve
ner,qwen2.5:3b,520.0,17,and,O,I-eve
ner,qwen2.5:3b,520.0,18,wounding,O,I-eve
ner,qwen2.5:3b,520.0,20,others,O,B-per
ner,qwen2.5:3b,521.0,5,Iraqi,B-gpe,B-per
ner,qwen2.5:3b,521.0,8,captured,O,B-per
ner,qwen2.5:3b,521.0,9,three,O,I-per
ner,qwen2.5:3b,521.0,10,suspected,O,B-per
ner,qwen2.5:3b,521.0,13,Iraq,B-geo,B-gpe
ner,qwen2.5:3b,521.0,14,leaders,O,I-per
ner,qwen2.5:3b,521.0,17,roadside,O,B-tim
ner,qwen2.5:3b,521.0,18,bomb,O,I-tim
ner,qwen2.5:3b,522.0,0,Statements,O,B-per
ner,qwen2.5:3b,522.0,4,suspects,O,I-per
ner,qwen2.5:3b,522.0,6,detained,O,B-geo
ner,qwen2.5:3b,522.0,8,separate,O,B-geo
ner,qwen2.5:3b,522.0,10,north,O,B-gpe
ner,qwen2.5:3b,522.0,13,in,O,I-geo
ner,qwen2.5:3b,522.0,14,Kirkuk,B-geo,I-geo
ner,qwen2.5:3b,522.0,15,province,O,I-geo
ner,qwen2.5:3b,522.0,22,Tarmiyah,B-geo,B-gpe
ner,qwen2.5:3b,522.0,23,and,O,I-gpe
ner,qwen2.5:3b,522.0,24,Judaidah,B-geo,I-gpe
ner,qwen2.5:3b,523.0,1,military,O,B-per
ner,qwen2.5:3b,523.0,4,Special,I-org,B-per
ner,qwen2.5:3b,523.0,5,Forces,I-org,O
ner,qwen2.5:3b,523.0,13,operations,O,B-per
ner,qwen2.5:3b,524.0,5,Iraqi,B-gpe,B-per
ner,qwen2.5:3b,524.0,6,special,O,I-per
ner,qwen2.5:3b,524.0,7,operations,O,I-per
ner,qwen2.5:3b,524.0,8,forces,O,I-per
ner,qwen2.5:3b,524.0,10,seven,O,B-per
ner,qwen2.5:3b,524.0,12,criminals,O,B-per
ner,qwen2.5:3b,524.0,16,Baghdad,B-geo,B-gpe
ner,qwen2.5:3b,524.0,18,Sadr,B-geo,B-gpe
ner,qwen2.5:3b,524.0,19,City,I-geo,I-gpe
ner,qwen2.5:3b,524.0,20,district,O,B-geo
ner,qwen2.5:3b,524.0,23,stronghold,O,B-geo
ner,qwen2.5:3b,524.0,26,Shi'ite,B-org,B-per
ner,qwen2.5:3b,524.0,27,cleric,O,I-per
ner,qwen2.5:3b,524.0,28,Moqtada,B-per,I-per
ner,qwen2.5:3b,524.0,29,al-Sadr,I-per,O
ner,qwen2.5:3b,525.0,0,U.S.,B-gpe,O
ner,qwen2.5:3b,525.0,2,Iraqi,B-gpe,O
ner,qwen2.5:3b,525.0,7,Shi'ite,B-org,O
ner,qwen2.5:3b,525.0,10,Sadr,B-geo,B-per
ner,qwen2.5:3b,525.0,11,City,I-geo,I-per
ner,qwen2.5:3b,525.0,22,militias,O,B-org
ner,qwen2.5:3b,526.0,1,United,B-org,B-gpe
ner,qwen2.5:3b,526.0,2,Nations,I-org,B-gpe
ner,qwen2.5:3b,526.0,12,displaced,O,B-per
ner,qwen2.5:3b,526.0,13,persons,O,I-per
ner,qwen2.5:3b,526.0,14,',O,I-per
ner,qwen2.5:3b,526.0,20,Sudan,B-geo,B-gpe
ner,qwen2.5:3b,526.0,23,region,O,B-tim
ner,qwen2.5:3b,527.0,1,U.N.,B-org,B-gpe
ner,qwen2.5:3b,527.0,12,camps,O,B-geo
ner,qwen2.5:3b,527.0,13,after,O,I-geo
ner,qwen2.5:3b,527.0,15,mob,O,B-eve
ner,qwen2.5:3b,527.0,16,killed,O,I-eve
ner,qwen2.5:3b,527.0,17,three,O,I-eve
ner,qwen2.5:3b,527.0,21,Thursday,B-tim,I-tim
ner,qwen2.5:3b,528.0,2,unclear,O,B-geo
ner,qwen2.5:3b,529.0,0,Friday,B-tim,O
ner,qwen2.5:3b,529.0,3,Ron,B-per,O
ner,qwen2.5:3b,529.0,4,Redmond,I-per,O
ner,qwen2.5:3b,529.0,10,concerned,O,B-per
ner,qwen2.5:3b,529.0,15,called,O,I-per
ner,qwen2.5:3b,529.0,17,continued,O,B-art
ner,qwen2.5:3b,529.0,18,deterioration,O,I-art
ner,qwen2.5:3b,529.0,20,Darfur,B-geo,B-eve
ner,qwen2.5:3b,529.0,22,security,O,I-eve
ner,qwen2.5:3b,529.0,23,situation,O,I-eve
ner,qwen2.5:3b,530.0,11,past,O,B-tim
ner,qwen2.5:3b,530.0,12,week,O,I-tim
ner,qwen2.5:3b,530.0,23,in,O,B-geo
ner,qwen2.5:3b,530.0,24,North,B-geo,B-gpe
ner,qwen2.5:3b,530.0,25,Darfur,I-geo,I-gpe
ner,qwen2.5:3b,531.0,4,pressing,O,B-per
ner,qwen2.5:3b,531.0,5,Sudan,B-gpe,I-per
ner,qwen2.5:3b,531.0,8,a,O,B-gpe
ner,qwen2.5:3b,531.0,9,U.N.,B-org,I-gpe
ner,qwen2.5:3b,531.0,10,peacekeeping,O,I-per
ner,qwen2.5:3b,531.0,11,force,O,I-per
ner,qwen2.5:3b,531.0,13,Darfur,B-geo,B-gpe
ner,qwen2.5:3b,532.0,1,government,O,B-org
ner,qwen2.5:3b,532.0,6,U.N.,B-org,B-gpe
ner,qwen2.5:3b,532.0,10,region,O,B-gpe
ner,qwen2.5:3b,532.0,12,where,O,B-gpe
ner,qwen2.5:3b,532.0,18,violence,O,B-tim
ner,qwen2.5:3b,532.0,20,killed,O,B-per
ner,qwen2.5:3b,532.0,22,"2,00,000",O,B-num
ner,qwen2.5:3b,532.0,23,people,O,I-num
ner,qwen2.5:3b,532.0,30,others,O,B-per
ner,qwen2.5:3b,533.0,2,parliament,O,B-gpe
ner,qwen2.5:3b,533.0,4,approved,O,I-gpe
ner,qwen2.5:3b,533.0,7,government,O,B-org
ner,qwen2.5:3b,533.0,14,country,O,B-gpe
ner,qwen2.5:3b,533.0,16,Sunni,B-org,B-art
ner,qwen2.5:3b,533.0,17,minority,O,I-art
ner,qwen2.5:3b,533.0,18,which,O,I-art
ner,qwen2.5:3b,534.0,3,Sunni,B-org,B-per
ner,qwen2.5:3b,534.0,4,Human,I-org,I-per
ner,qwen2.5:3b,534.0,5,Rights,I-org,O
ner,qwen2.5:3b,534.0,22,cabinet,O,B-org
ner,qwen2.5:3b,534.0,23,.,O,I-org
ner,qwen2.5:3b,535.0,0,He,O,B-per
ner,qwen2.5:3b,535.0,12,basis,O,B-art
ner,qwen2.5:3b,536.0,0,A,O,B-per
ner,qwen2.5:3b,536.0,1,Sunni,B-gpe,I-per
ner,qwen2.5:3b,536.0,2,Arab,I-gpe,I-per
ner,qwen2.5:3b,536.0,12,minister,O,B-per
ner,qwen2.5:3b,536.0,16,Shi'ite,O,B-art
ner,qwen2.5:3b,536.0,17,(,O,I-art
ner,qwen2.5:3b,536.0,18,Ibrahim,B-per,I-art
ner,qwen2.5:3b,536.0,19,Bahr,I-per,O
ner,qwen2.5:3b,536.0,20,al-Uloum,I-per,B-art
ner,qwen2.5:3b,536.0,22,will,O,B-per
ner,qwen2.5:3b,536.0,23,head,O,B-org
ner,qwen2.5:3b,536.0,24,the,O,I-org
ner,qwen2.5:3b,536.0,25,all-important,O,I-org
ner,qwen2.5:3b,536.0,26,oil,O,I-org
ner,qwen2.5:3b,536.0,27,ministry,O,B-gpe
ner,qwen2.5:3b,537.0,0,Top,O,B-art
ner,qwen2.5:3b,537.0,6,industry,O,B-org
ner,qwen2.5:3b,537.0,7,and,O,B-gpe
ner,qwen2.5:3b,537.0,8,electricity,O,I-gpe
ner,qwen2.5:3b,537.0,13,along,O,B-geo
ner,qwen2.5:3b,537.0,14,with,O,I-geo
ner,qwen2.5:3b,537.0,20,position,O,B-per
ner,qwen2.5:3b,538.0,5,gunmen,O,B-org
ner,qwen2.5:3b,538.0,6,assassinated,O,I-org
ner,qwen2.5:3b,538.0,7,a,O,I-org
ner,qwen2.5:3b,538.0,20,in,O,B-gpe
ner,qwen2.5:3b,538.0,21,Baghdad,B-geo,I-gpe
ner,qwen2.5:3b,539.0,12,54,O,B-num
ner,qwen2.5:3b,539.0,13,suspects,O,I-num
ner,qwen2.5:3b,539.0,15,Sunday,B-tim,O
ner,qwen2.5:3b,539.0,18,western,O,B-gpe
ner,qwen2.5:3b,539.0,19,border,O,I-gpe
ner,qwen2.5:3b,539.0,20,town,O,B-per
ner,qwen2.5:3b,539.0,22,al-Qaim,B-geo,B-gpe
ner,qwen2.5:3b,540.0,2,government,O,I-gpe
ner,qwen2.5:3b,540.0,10,country,O,B-art
ner,qwen2.5:3b,540.0,16,first,O,I-art
ner,qwen2.5:3b,540.0,25,26-year,O,B-art
ner,qwen2.5:3b,540.0,26,high,O,I-art
ner,qwen2.5:3b,541.0,1,Labor,O,B-org
ner,qwen2.5:3b,541.0,2,Department,O,I-org
ner,qwen2.5:3b,541.0,10,number,O,B-art
ner,qwen2.5:3b,541.0,20,time,O,I-tim
ner,qwen2.5:3b,541.0,21,soared,O,I-tim
ner,qwen2.5:3b,541.0,23,"6,26,000",O,B-num
ner,qwen2.5:3b,541.0,24,last,O,I-num
ner,qwen2.5:3b,541.0,25,week,O,I-num
ner,qwen2.5:3b,542.0,0,Officials,O,B-per
ner,qwen2.5:3b,542.0,8,unemployment,O,B-art
ner,qwen2.5:3b,543.0,2,government,O,B-org
ner,qwen2.5:3b,543.0,3,report,O,I-org
ner,qwen2.5:3b,543.0,5,unemployment,O,B-per
ner,qwen2.5:3b,543.0,9,Friday,B-tim,O
ner,qwen2.5:3b,544.0,0,Economists,O,B-per
ner,qwen2.5:3b,544.0,4,organizations,O,B-org
ner,qwen2.5:3b,544.0,5,predict,O,I-org
ner,qwen2.5:3b,544.0,7,nationwide,O,B-gpe
ner,qwen2.5:3b,544.0,8,jobless,O,I-gpe
ner,qwen2.5:3b,544.0,12,three-tenths,O,B-per
ner,qwen2.5:3b,544.0,13,of,O,I-per
ner,qwen2.5:3b,544.0,18,7.5,O,B-num
ner,qwen2.5:3b,544.0,19,percent,O,I-num
ner,qwen2.5:3b,545.0,2,rising,O,B-gpe
ner,qwen2.5:3b,545.0,3,claims,O,I-gpe
ner,qwen2.5:3b,545.0,8,U.S.,B-gpe,O
ner,qwen2.5:3b,545.0,13,productivity,O,B-art
ner,qwen2.5:3b,545.0,14,out,O,I-art
ner,qwen2.5:3b,545.0,17,shrinking,O,B-gpe
ner,qwen2.5:3b,545.0,18,workforces,O,I-gpe
ner,qwen2.5:3b,546.0,2,Labor,O,B-org
ner,qwen2.5:3b,546.0,3,Department,O,I-org
ner,qwen2.5:3b,546.0,4,report,O,I-org
ner,qwen2.5:3b,546.0,5,Thursday,B-tim,O
ner,qwen2.5:3b,546.0,10,measure,O,B-per
ner,qwen2.5:3b,546.0,15,employee,O,I-per
ner,qwen2.5:3b,546.0,16,produces,O,I-per
ner,qwen2.5:3b,546.0,17,per,O,I-per
ner,qwen2.5:3b,546.0,24,percent,O,B-per
ner,qwen2.5:3b,546.0,25,for,O,I-per
ner,qwen2.5:3b,546.0,27,last,O,B-tim
ner,qwen2.5:3b,546.0,28,three,O,I-tim
ner,qwen2.5:3b,546.0,29,months,O,I-tim
ner,qwen2.5:3b,547.0,2,17,O,B-num
ner,qwen2.5:3b,547.0,3,people,O,I-num
ner,qwen2.5:3b,547.0,5,including,O,B-per
ner,qwen2.5:3b,547.0,6,seven,O,I-per
ner,qwen2.5:3b,547.0,8,",",O,B-num
ner,qwen2.5:3b,547.0,10,killed,O,B-art
ner,qwen2.5:3b,547.0,14,70,O,B-num
ner,qwen2.5:3b,547.0,15,others,O,I-num
ner,qwen2.5:3b,547.0,18,an,O,B-eve
ner,qwen2.5:3b,547.0,20,Monday,B-tim,B-per
ner,qwen2.5:3b,547.0,28,in,O,B-gpe
ner,qwen2.5:3b,547.0,29,Pakistan,B-geo,O
ner,qwen2.5:3b,547.0,31,Punjab,B-geo,B-gpe
ner,qwen2.5:3b,547.0,32,province,O,I-gpe
ner,qwen2.5:3b,548.0,0,Officials,O,B-per
ner,qwen2.5:3b,548.0,3,Mian,B-geo,B-gpe
ner,qwen2.5:3b,548.0,4,Channu,I-geo,I-gpe
ner,qwen2.5:3b,548.0,5,area,O,I-gpe
ner,qwen2.5:3b,548.0,10,blast,O,B-art
ner,qwen2.5:3b,548.0,13,also,O,B-art
ner,qwen2.5:3b,548.0,14,flattened,O,I-art
ner,qwen2.5:3b,548.0,15,more,O,I-art
ner,qwen2.5:3b,548.0,22,caused,O,B-art
ner,qwen2.5:3b,548.0,23,by,O,I-art
ner,qwen2.5:3b,548.0,27,explosives,O,B-nat
ner,qwen2.5:3b,548.0,28,stored,O,I-nat
ner,qwen2.5:3b,548.0,29,in,O,I-nat
ner,qwen2.5:3b,549.0,2,the,O,B-gpe
ner,qwen2.5:3b,549.0,3,rescuers,O,B-art
ner,qwen2.5:3b,549.0,4,were,O,I-art
ner,qwen2.5:3b,549.0,10,trapped,O,B-per
ner,qwen2.5:3b,549.0,13,rubble,O,B-art
ner,qwen2.5:3b,550.0,4,a,O,B-per
ner,qwen2.5:3b,550.0,5,Muslim,B-org,I-per
ner,qwen2.5:3b,550.0,10,accused,O,B-per
ner,qwen2.5:3b,550.0,16,banned,O,B-nat
ner,qwen2.5:3b,550.0,17,militant,O,I-nat
ner,qwen2.5:3b,550.0,18,group,O,I-nat
ner,qwen2.5:3b,551.0,2,unclear,O,B-geo
ner,qwen2.5:3b,551.0,6,blast,O,B-geo
ner,qwen2.5:3b,551.0,10,police,O,B-per
ner,qwen2.5:3b,551.0,18,rocket,O,B-art
ner,qwen2.5:3b,551.0,23,and,O,B-art
ner,qwen2.5:3b,551.0,24,several,O,I-art
ner,qwen2.5:3b,551.0,25,suicide-bomber,O,I-art
ner,qwen2.5:3b,551.0,26,jackets,O,I-art
ner,qwen2.5:3b,552.0,0,Pakistani,B-gpe,B-per
ner,qwen2.5:3b,552.0,1,Prime,B-per,O
ner,qwen2.5:3b,552.0,2,Minister,I-per,O
ner,qwen2.5:3b,552.0,3,Yusuf,I-per,B-per
ner,qwen2.5:3b,552.0,5,Gilani,I-per,O
ner,qwen2.5:3b,552.0,8,blast,O,B-tim
ner,qwen2.5:3b,552.0,14,the,O,B-art
ner,qwen2.5:3b,552.0,15,incident,O,I-art
ner,qwen2.5:3b,553.0,9,Posada,I-per,O
ner,qwen2.5:3b,553.0,10,Carriles,I-per,B-per
ner,qwen2.5:3b,553.0,16,operative,O,B-per
ner,qwen2.5:3b,553.0,18,Cuba,B-geo,B-gpe
ner,qwen2.5:3b,554.0,13,the,O,B-gpe
ner,qwen2.5:3b,554.0,14,country,O,I-gpe
ner,qwen2.5:3b,554.0,15,through,O,I-gpe
ner,qwen2.5:3b,554.0,16,Mexico,B-geo,B-gpe
ner,qwen2.5:3b,555.0,3,wanted,O,B-eve
ner,qwen2.5:3b,555.0,5,Venezuela,B-geo,B-gpe
ner,qwen2.5:3b,555.0,8,alleged,O,B-gpe
ner,qwen2.5:3b,555.0,13,Cuban,B-gpe,I-tim
ner,qwen2.5:3b,555.0,14,airliner,O,I-tim
ner,qwen2.5:3b,555.0,18,73,O,B-nat
ner,qwen2.5:3b,556.0,5,a,O,B-per
ner,qwen2.5:3b,556.0,6,Venezuelan,B-gpe,I-per
ner,qwen2.5:3b,556.0,15,bombing,O,B-art
ner,qwen2.5:3b,557.0,0,He,O,B-per
ner,qwen2.5:3b,557.0,4,prison,O,B-org
ner,qwen2.5:3b,558.0,4,officials,O,B-per
ner,qwen2.5:3b,558.0,7,Venezuelan,B-gpe,B-geo
ner,qwen2.5:3b,558.0,8,request,O,I-geo
ner,qwen2.5:3b,558.0,11,arrest,O,B-per
ner,qwen2.5:3b,558.0,13,citing,O,B-tim
ner,qwen2.5:3b,558.0,20,Cuban,B-gpe,B-per
ner,qwen2.5:3b,558.0,25,citizenship,O,I-gpe
ner,qwen2.5:3b,559.0,0,Pakistani,B-gpe,B-per
ner,qwen2.5:3b,559.0,1,President,B-per,O
ner,qwen2.5:3b,559.0,2,Pervez,I-per,B-per
ner,qwen2.5:3b,559.0,4,has,O,B-per
ner,qwen2.5:3b,559.0,9,Pakistanis,B-gpe,O
ner,qwen2.5:3b,559.0,12,fight,O,B-art
ner,qwen2.5:3b,559.0,14,religious,O,B-nat
ner,qwen2.5:3b,559.0,15,extremism,O,I-nat
ner,qwen2.5:3b,559.0,16,and,O,I-nat
ner,qwen2.5:3b,559.0,17,terrorism,O,I-nat
ner,qwen2.5:3b,560.0,0,He,O,B-per
ner,qwen2.5:3b,560.0,7,society,O,B-geo
ner,qwen2.5:3b,560.0,11,terrorism,O,B-eve
ner,qwen2.5:3b,560.0,15,are,O,I-eve
ner,qwen2.5:3b,560.0,16,hurting,O,I-eve
ner,qwen2.5:3b,560.0,18,'s,O,B-nat
ner,qwen2.5:3b,561.0,2,broadcast,O,B-art
ner,qwen2.5:3b,561.0,3,address,O,I-art
ner,qwen2.5:3b,561.0,7,Thursday,B-tim,O
ner,qwen2.5:3b,561.0,9,General,B-per,O
ner,qwen2.5:3b,561.0,10,Musharraf,I-per,O
ner,qwen2.5:3b,561.0,21,printing,O,B-org
ner,qwen2.5:3b,561.0,23,publication,O,B-art
ner,qwen2.5:3b,561.0,24,and,O,I-art
ner,qwen2.5:3b,561.0,25,distribution,O,I-art
ner,qwen2.5:3b,561.0,27,hate,O,B-per
ner,qwen2.5:3b,562.0,0,He,O,B-per
ner,qwen2.5:3b,562.0,4,organization,O,B-org
ner,qwen2.5:3b,562.0,5,will,O,I-org
ner,qwen2.5:3b,562.0,6,be,O,I-org
ner,qwen2.5:3b,562.0,7,allowed,O,I-org
ner,qwen2.5:3b,562.0,10,donations,O,B-art
ner,qwen2.5:3b,562.0,12,action,O,B-art
ner,qwen2.5:3b,562.0,15,taken,O,I-art
ner,qwen2.5:3b,562.0,20,hate,O,B-per
ner,qwen2.5:3b,562.0,22,mosques,O,B-gpe
ner,qwen2.5:3b,563.0,10,curb,O,B-per
ner,qwen2.5:3b,563.0,11,militancy,O,I-per
ner,qwen2.5:3b,563.0,15,extremists,O,B-eve
ner,qwen2.5:3b,563.0,17,operating,O,B-geo
ner,qwen2.5:3b,563.0,18,in,O,I-geo
ner,qwen2.5:3b,563.0,23,madrassas,O,B-org
ner,qwen2.5:3b,564.0,4,madrassas,O,B-org
ner,qwen2.5:3b,564.0,6,Pakistan,B-geo,B-gpe
ner,qwen2.5:3b,564.0,12,government,O,B-org
ner,qwen2.5:3b,564.0,13,by,O,I-org
ner,qwen2.5:3b,564.0,14,the,O,I-org
ner,qwen2.5:3b,564.0,15,end,O,I-tim
ner,qwen2.5:3b,564.0,18,year,O,B-tim
ner,qwen2.5:3b,565.0,7,quarantine,O,B-I-gpe
ner,qwen2.5:3b,565.0,14,airline,O,B-art
ner,qwen2.5:3b,565.0,15,and,O,I-art
ner,qwen2.5:3b,565.0,16,ship,O,I-art
ner,qwen2.5:3b,565.0,17,passenger,O,I-art
ner,qwen2.5:3b,565.0,18,lists,O,I-art
ner,qwen2.5:3b,565.0,22,Americans,B-gpe,B-per
ner,qwen2.5:3b,565.0,28,bird,O,B-nat
ner,qwen2.5:3b,566.0,3,proposed,O,B-org
ner,qwen2.5:3b,566.0,4,by,O,I-org
ner,qwen2.5:3b,566.0,5,the,O,I-org
ner,qwen2.5:3b,566.0,6,U.S.,B-gpe,O
ner,qwen2.5:3b,566.0,7,Centers,B-org,B-per
ner,qwen2.5:3b,566.0,8,for,I-org,I-per
ner,qwen2.5:3b,566.0,9,Disease,I-org,O
ner,qwen2.5:3b,566.0,10,Control,I-org,B-per
ner,qwen2.5:3b,566.0,15,planes,O,B-per
ner,qwen2.5:3b,566.0,18,arriving,O,B-geo
ner,qwen2.5:3b,566.0,22,United,B-geo,B-gpe
ner,qwen2.5:3b,566.0,23,States,I-geo,I-gpe
ner,qwen2.5:3b,567.0,1,CDC,B-org,O
ner,qwen2.5:3b,567.0,5,giving,O,B-org
ner,qwen2.5:3b,567.0,6,U.S.,B-gpe,I-org
ner,qwen2.5:3b,567.0,10,authority,O,B-per
ner,qwen2.5:3b,567.0,15,and,O,B-geo
ner,qwen2.5:3b,567.0,18,quarantined,O,B-eve
ner,qwen2.5:3b,568.0,0,Health,O,B-per
ner,qwen2.5:3b,568.0,13,SARS,B-nat,I-tim
ner,qwen2.5:3b,568.0,15,Severe,B-nat,B-per
ner,qwen2.5:3b,568.0,16,Acute,I-nat,I-per
ner,qwen2.5:3b,568.0,17,Respiratory,I-nat,I-per
ner,qwen2.5:3b,568.0,18,Syndrome,I-nat,I-per
ner,qwen2.5:3b,568.0,22,authorities,O,B-per
ner,qwen2.5:3b,568.0,23,found,O,I-per
ner,qwen2.5:3b,568.0,24,it,O,I-per
ner,qwen2.5:3b,568.0,33,who,O,B-per
ner,qwen2.5:3b,568.0,34,may,O,I-per
ner,qwen2.5:3b,568.0,37,exposed,O,B-tim
ner,qwen2.5:3b,568.0,40,illness,O,B-nat
ner,qwen2.5:3b,569.0,4,growing,O,B-gpe
ner,qwen2.5:3b,569.0,5,concern,O,I-gpe
ner,qwen2.5:3b,569.0,10,bird,O,B-per
ner,qwen2.5:3b,569.0,13,which,O,B-eve
ner,qwen2.5:3b,569.0,18,60,O,B-tim
ner,qwen2.5:3b,569.0,19,people,O,I-tim
ner,qwen2.5:3b,569.0,21,Asia,B-geo,B-gpe
ner,qwen2.5:3b,570.0,0,Pakistani,B-gpe,B-per
ner,qwen2.5:3b,570.0,5,alleged,O,I-per
ner,qwen2.5:3b,570.0,6,members,O,I-per
ner,qwen2.5:3b,570.0,10,militant,O,B-per
